"","Practice.Code","Volume","Cost","ID","Cluster"
"5297","K84048",776503,63816.06534,5297,1
"5298","K84049",459778,51108.87849,5298,1
"5299","K84050",1175405,116635.68168,5299,1
"5300","K84051",1336231,133087.40514,5300,1
"5301","K84052",1530610,149843.13595,5301,1
"5302","K84054",1205051,112740.72079,5302,1
"5303","K84055",872166,104894.18931,5303,1
"5304","K84056",390854,46150.45483,5304,1
"5305","K84058",710177,72394.85804,5305,1
"5306","K84059",1105038,101031.80973,5306,1
"5307","K84060",463772,37053.45591,5307,1
"5308","K84062",1000230,73805.71015,5308,1
"5309","K84063",578929,53425.11755,5309,1
"5310","K84065",278944,25157.35706,5310,1
"5311","K84066",287327,11487.36395,5311,1
"5312","K84071",972743,126304.60276,5312,1
"5313","K84072",1476764,130989.60426,5313,1
"5314","K84073",632545,63336.04047,5314,1
"5315","K84074",405468,41900.31907,5315,1
"5316","K84075",904313,91621.86446,5316,1
"5317","K84076",516090,38799.20051,5317,1
"5318","K84077",378581,47938.34918,5318,1
"5319","K84078",192956,27162.22375,5319,1
"5320","K84079",593757,58612.12979,5320,1
"5321","K84080",268674,33664.3356,5321,1
"5322","K84082",924198,97809.01384,5322,1
"5323","K84605",127479,16008.05379,5323,1
"5324","K84608",28563,898.5118,5324,1
"5325","K84610",582491,52780.1616,5325,1
"5326","K84613",746760,78542.87967,5326,1
"5327","K84615",56,19.42874,5327,1
"5328","K84617",256458,27491.04639,5328,1
"5329","K84618",678760,65783.23793,5329,1
"5330","K84620",226442,11961.938,5330,1
"5331","K84621",389034,36951.52831,5331,1
"5332","K84622",470240,40272.44328,5332,1
"5333","K84624",777282,71895.83937,5333,1
"5334","L81002",678898,62527.49579,5334,1
"5335","L81004",2219338,215150.24513,5335,1
"5336","L81006",434178,49927.15194,5336,1
"5337","L81007",735670,62507.79267,5337,1
"5338","L81008",1298034,119596.89846,5338,1
"5339","L81009",1402173,150844.14254,5339,1
"5340","L81010",573003,68104.32406,5340,1
"5341","L81012",1383637,125793.19864,5341,1
"5342","L81013",1629153,149056.77763,5342,1
"5343","L81014",1919576,179223.87767,5343,1
"5344","L81015",1427770,125168.38851,5344,1
"5345","L81016",1493620,136801.87018,5345,1
"5346","L81017",1006560,95948.0743,5346,1
"5347","L81018",1130555,125310.96076,5347,1
"5348","L81019",1409831,150714.76716,5348,1
"5349","L81020",510191,60471.18889,5349,1
"5350","L81021",1279312,124677.44389,5350,1
"5351","L81022",1739074,169859.06258,5351,1
"5352","L81023",830113,74529.82364,5352,1
"5353","L81024",1945994,209688.06258,5353,1
"5354","L81025",1670538,183308.26024,5354,1
"5355","L81026",1871529,160836.95382,5355,1
"5356","L81027",825684,67423.17266,5356,1
"5357","L81028",526853,58370.97292,5357,1
"5358","L81029",1022742,105414.53303,5358,1
"5359","L81030",623026,66176.97977,5359,1
"5360","L81031",2035313,194427.63312,5360,1
"5361","L81032",825117,85885.66471,5361,1
"5362","L81033",1529786,140967.86109,5362,1
"5363","L81034",1419753,145806.46867,5363,1
"5364","L81035",1037633,108358.6426,5364,1
"5365","L81036",1338742,128007.12748,5365,1
"5366","L81037",1103625,113470.54255,5366,1
"5367","L81038",1527082,171026.22381,5367,1
"5368","L81039",1127429,113175.30175,5368,1
"5369","L81040",1382387,138473.35151,5369,1
"5370","L81041",948711,83860.37021,5370,1
"5371","L81042",1285157,127481.17752,5371,1
"5372","L81043",881917,94201.68058,5372,1
"5373","L81044",1340218,142205.91584,5373,1
"5374","L81045",1420757,119434.82408,5374,1
"5375","L81046",1617059,148695.67756,5375,1
"5376","L81047",2266619,225616.09031,5376,1
"5377","L81049",904295,83078.75533,5377,1
"5378","L81050",821041,79636.52629,5378,1
"5379","L81051",1672702,175021.33619,5379,1
"5380","L81052",1313628,137686.56626,5380,1
"5381","L81053",967735,105759.70251,5381,1
"5382","L81054",1417497,140137.99741,5382,1
"5383","L81055",1702431,166755.57086,5383,1
"5384","L81056",649551,68242.18362,5384,1
"5385","L81057",950317,90378.90739,5385,1
"5386","L81058",1381753,153184.08772,5386,1
"5387","L81059",1065732,99597.79481,5387,1
"5388","L81060",1196260,128900.30253,5388,1
"5389","L81061",968150,79549.91252,5389,1
"5390","L81062",1143840,101801.30578,5390,1
"5391","L81063",2756683,231806.48286,5391,1
"5392","L81064",965793,100603.20969,5392,1
"5393","L81065",833394,91352.80901,5393,1
"5394","L81066",1365346,120746.23094,5394,1
"5395","L81067",1946992,175636.10074,5395,1
"5396","L81068",1263068,113740.89845,5396,1
"5397","L81069",794094,82765.94667,5397,1
"5398","L81070",768991,77880.51695,5398,1
"5399","L81071",892761,81413.59086,5399,1
"5400","L81072",1160241,116631.55741,5400,1
"5401","L81073",766423,78557.44586,5401,1
"5402","L81074",1483361,146356.54032,5402,1
"5403","L81075",1130242,103527.22456,5403,1
"5404","L81077",862768,85450.21189,5404,1
"5405","L81078",1088391,115540.54968,5405,1
"5406","L81079",2990786,302939.13291,5406,1
"5407","L81080",1004702,107394.44232,5407,1
"5408","L81081",734272,90760.91435,5408,1
"5409","L81082",1280647,131786.56957,5409,1
"5410","L81083",1199768,112264.9093,5410,1
"5411","L81084",820525,93951.21214,5411,1
"5412","L81085",965198,94279.95262,5412,1
"5413","L81086",940640,100731.80722,5413,1
"5414","L81087",1368020,126792.86048,5414,1
"5415","L81088",1345715,121456.12665,5415,1
"5416","L81089",1591287,121810.73757,5416,1
"5417","L81090",929641,97393.70527,5417,1
"5418","L81091",1314000,159093.36043,5418,1
"5419","L81092",629157,47939.61139,5419,1
"5420","L81093",479769,47689.5038,5420,1
"5421","L81094",852195,92706.50882,5421,1
"5422","L81095",763875,73108.58447,5422,1
"5423","L81098",721088,93455.72306,5423,1
"5424","L81099",992797,96243.96913,5424,1
"5425","L81101",878756,87187.87339,5425,1
"5426","L81102",861842,86170.27104,5426,1
"5427","L81103",840267,92009.40617,5427,1
"5428","L81106",400861,53381.32048,5428,1
"5429","L81108",129395,12924.30145,5429,1
"5430","L81112",731619,74261.5158,5430,1
"5431","L81116",919410,87799.23002,5431,1
"5432","L81117",574885,63627.30255,5432,1
"5433","L81118",1689358,150519.07319,5433,1
"5434","L81119",869417,88005.13602,5434,1
"5435","L81120",708243,65867.69786,5435,1
"5436","L81122",742414,74485.30868,5436,1
"5437","L81123",699779,77741.29544,5437,1
"5438","L81124",976748,105118.69654,5438,1
"5439","L81125",770431,57364.81783,5439,1
"5440","L81127",546786,50874.85502,5440,1
"5441","L81128",242580,30800.43607,5441,1
"5442","L81130",665283,70417.88931,5442,1
"5443","L81131",1043140,98896.02137,5443,1
"5444","L81132",356563,40257.20556,5444,1
"5445","L81133",237054,32913.50412,5445,1
"5446","L81134",573405,64986.86541,5446,1
"5447","L81600",739985,79094.81349,5447,1
"5448","L81617",187321,20727.38046,5448,1
"5449","L81622",384412,39720.81154,5449,1
"5450","L81632",845048,79195.09201,5450,1
"5451","L81633",140691,16590.25645,5451,1
"5452","L81635",449500,47793.3862,5452,1
"5453","L81637",218171,25303.33081,5453,1
"5454","L81642",346156,28182.33021,5454,1
"5455","L81643",859009,82466.444,5455,1
"5456","L81644",602910,57652.53573,5456,1
"5457","L81648",437857,39638.61811,5457,1
"5458","L81649",1003964,125369.64777,5458,1
"5459","L81655",282136,28270.15056,5459,1
"5460","L81656",217124,23094.66924,5460,1
"5461","L81663",205070,20477.33282,5461,1
"5462","L81668",55,63.73822,5462,1
"5463","L81669",491763,51663.53985,5463,1
"5464","L81670",664403,69295.21675,5464,1
"5465","L81673",74288,4248.99689,5465,1
"5466","L82001",1990913,195338.48975,5466,1
"5467","L82002",824971,103009.93998,5467,1
"5468","L82003",1154448,123404.62767,5468,1
"5469","L82004",1154745,116278.87054,5469,1
"5470","L82006",1768494,181562.68363,5470,1
"5471","L82007",366435,37829.48472,5471,1
"5472","L82008",1563064,173716.65358,5472,1
"5473","L82009",1678517,155174.03238,5473,1
"5474","L82010",1530802,153604.84815,5474,1
"5475","L82011",710444,70706.79542,5475,1
"5476","L82012",2647915,278319.73491,5476,1
"5477","L82013",764879,89825.56489,5477,1
"5478","L82014",898750,82939.35485,5478,1
"5479","L82015",665014,77435.72589,5479,1
"5480","L82016",1482259,160762.14825,5480,1
"5481","L82017",181620,20522.12481,5481,1
"5482","L82018",1862261,188650.79276,5482,1
"5483","L82019",1145472,102862.28793,5483,1
"5484","L82021",861070,90524.76181,5484,1
"5485","L82022",1602651,169632.43713,5485,1
"5486","L82023",2196865,236144.20378,5486,1
"5487","L82024",578745,75861.51507,5487,1
"5488","L82025",692727,68688.02168,5488,1
"5489","L82026",724869,82936.65482,5489,1
"5490","L82028",1995975,188140.03954,5490,1
"5491","L82029",1486892,164441.77203,5491,1
"5492","L82030",2310013,229094.54565,5492,1
"5493","L82035",1064952,117720.46112,5493,1
"5494","L82036",1231023,123707.9335,5494,1
"5495","L82037",621494,72117.29585,5495,1
"5496","L82038",773388,89581.00761,5496,1
"5497","L82039",608873,66130.60105,5497,1
"5498","L82040",1146176,103359.77024,5498,1
"5499","L82041",1987430,178814.39831,5499,1
"5500","L82042",1735334,192001.09693,5500,1
"5501","L82043",531782,69314.64853,5501,1
"5502","L82044",1659268,151054.20817,5502,1
"5503","L82045",1177382,125470.38398,5503,1
"5504","L82046",1789354,177856.93204,5504,1
"5505","L82047",1125168,113886.56231,5505,1
"5506","L82048",536651,54355.88009,5506,1
"5507","L82049",938881,107461.0023,5507,1
"5508","L82050",1427848,144638.43116,5508,1
"5509","L82051",1314978,134210.66602,5509,1
"5510","L82052",1079832,131435.90202,5510,1
"5511","L82053",912144,73105.58306,5511,1
"5512","L82054",1035417,117900.85246,5512,1
"5513","L82055",69025,5412.39486,5513,1
"5514","L82056",1185657,130002.87441,5514,1
"5515","L82057",553609,52972.25576,5515,1
"5516","L82058",450256,60676.45912,5516,1
"5517","L82059",655886,76053.01767,5517,1
"5518","L82061",529737,67197.90814,5518,1
"5519","L82066",964281,97706.37693,5519,1
"5520","L82068",845392,91239.15091,5520,1
"5521","L82070",994319,93570.78653,5521,1
"5522","L82611",628910,72572.57951,5522,1
"5523","L82617",931000,85663.38804,5523,1
"5524","L82618",491796,47833.49404,5524,1
"5525","L82620",826876,88229.39245,5525,1
"5526","L82621",206172,30446.85108,5526,1
"5527","L82622",1019478,112040.44781,5527,1
"5528","L83002",1731236,179396.24833,5528,1
"5529","L83003",1021312,101727.23971,5529,1
"5530","L83004",1146987,140966.97455,5530,1
"5531","L83005",2335398,216550.60503,5531,1
"5532","L83006",1731806,175717.99784,5532,1
"5533","L83007",1319061,133640.76907,5533,1
"5534","L83008",1724088,171733.50873,5534,1
"5535","L83009",544040,53130.53252,5535,1
"5536","L83010",711850,72634.02053,5536,1
"5537","L83011",1005780,114337.11179,5537,1
"5538","L83012",277687,32081.41467,5538,1
"5539","L83013",2354472,246270.76442,5539,1
"5540","L83014",2010225,206363.59853,5540,1
"5541","L83015",1017384,103176.61786,5541,1
"5542","L83016",3000941,309025.86082,5542,1
"5543","L83017",1230323,138601.60712,5543,1
"5544","L83018",1015076,114245.66524,5544,1
"5545","L83019",777620,88401.00805,5545,1
"5546","L83020",1991564,181631.05698,5546,1
"5547","L83021",1432135,148934.23694,5547,1
"5548","L83022",1617143,157489.94979,5548,1
"5549","L83023",534949,60686.22796,5549,1
"5550","L83024",800466,93166.57328,5550,1
"5551","L83025",964643,103235.89372,5551,1
"5552","L83026",761182,71104.50986,5552,1
"5553","L83027",1018045,108548.80378,5553,1
"5554","L83028",1150233,135429.48626,5554,1
"5555","L83029",991242,94942.82356,5555,1
"5556","L83030",1061418,100185.61995,5556,1
"5557","L83031",1374396,150292.3072,5557,1
"5558","L83032",1328590,137767.88647,5558,1
"5559","L83034",1238924,127420.05083,5559,1
"5560","L83035",1772640,179749.98987,5560,1
"5561","L83036",1288860,132710.186,5561,1
"5562","L83037",1370649,147405.8088,5562,1
"5563","L83038",1261284,130291.24317,5563,1
"5564","L83039",787717,83900.4162,5564,1
"5565","L83040",1227197,129010.76704,5565,1
"5566","L83041",957883,105441.07708,5566,1
"5567","L83042",832641,93937.01107,5567,1
"5568","L83043",1496526,185502.72451,5568,1
"5569","L83044",848614,88104.17347,5569,1
"5570","L83045",1748150,184052.59828,5570,1
"5571","L83046",966303,104517.85224,5571,1
"5572","L83047",881712,79153.11833,5572,1
"5573","L83048",1374373,150786.63153,5573,1
"5574","L83049",296278,33281.85874,5574,1
"5575","L83050",1767744,172206.87368,5575,1
"5576","L83051",1380190,149993.03813,5576,1
"5577","L83052",1796854,182024.80216,5577,1
"5578","L83053",1532447,170352.88634,5578,1
"5579","L83054",1150688,116493.06142,5579,1
"5580","L83055",1742554,187834.06679,5580,1
"5581","L83056",1515732,153663.538,5581,1
"5582","L83057",1238107,102209.13306,5582,1
"5583","L83058",928477,92612.6596,5583,1
"5584","L83059",1129484,135392.52523,5584,1
"5585","L83061",1137967,113046.68333,5585,1
"5586","L83064",1667649,169262.42527,5586,1
"5587","L83065",882100,100701.02541,5587,1
"5588","L83066",1889107,174343.43659,5588,1
"5589","L83067",2708306,258354.16747,5589,1
"5590","L83068",290012,32224.92247,5590,1
"5591","L83069",1611802,166466.41393,5591,1
"5592","L83070",659918,61289.14269,5592,1
"5593","L83071",1018385,92268.60616,5593,1
"5594","L83072",1343231,136156.51568,5594,1
"5595","L83073",2067193,189051.33842,5595,1
"5596","L83074",2315876,240376.8744,5596,1
"5597","L83075",619411,72756.28133,5597,1
"5598","L83076",734774,74541.96514,5598,1
"5599","L83077",800825,82273.48565,5599,1
"5600","L83078",1301070,110034.25025,5600,1
"5601","L83079",1129878,100750.34564,5601,1
"5602","L83080",333116,38848.97178,5602,1
"5603","L83081",780233,83599.75925,5603,1
"5604","L83082",255512,29287.23962,5604,1
"5605","L83083",2318861,222047.31039,5605,1
"5606","L83084",864313,86900.78779,5606,1
"5607","L83085",1422805,150753.09385,5607,1
"5608","L83086",493937,59143.7997,5608,1
"5609","L83087",1821976,185641.06996,5609,1
"5610","L83088",527712,58171.00809,5610,1
"5611","L83089",1534512,181108.26089,5611,1
"5612","L83092",1943018,199774.21,5612,1
"5613","L83094",1078071,118234.3491,5613,1
"5614","L83095",1721911,207565.09936,5614,1
"5615","L83096",1201032,111226.30282,5615,1
"5616","L83097",1413352,143750.15802,5616,1
"5617","L83098",519838,58899.29948,5617,1
"5618","L83099",657643,75459.67457,5618,1
"5619","L83100",4566828,469714.23778,5619,1
"5620","L83101",1884841,221774.04435,5620,1
"5621","L83102",1060104,124192.64461,5621,1
"5622","L83103",2006550,221604.99991,5622,1
"5623","L83105",829285,81523.71669,5623,1
"5624","L83106",1298105,118417.08863,5624,1
"5625","L83107",391690,48827.97109,5625,1
"5626","L83108",668272,68648.88957,5626,1
"5627","L83109",257573,23534.35489,5627,1
"5628","L83111",2150643,188936.47685,5628,1
"5629","L83112",750635,70240.52199,5629,1
"5630","L83113",993509,100588.06871,5630,1
"5631","L83114",425755,57375.04212,5631,1
"5632","L83115",716652,57881.45211,5632,1
"5633","L83116",449318,50156.5662,5633,1
"5634","L83117",47300,7274.98309,5634,1
"5635","L83118",1029301,93491.91679,5635,1
"5636","L83120",1203975,126641.68412,5636,1
"5637","L83121",226482,24060.16095,5637,1
"5638","L83122",1049181,111466.78874,5638,1
"5639","L83123",291140,36895.48042,5639,1
"5640","L83125",446739,49765.62364,5640,1
"5641","L83127",1106350,90137.04341,5641,1
"5642","L83128",748298,78835.70579,5642,1
"5643","L83129",301495,34273.9625,5643,1
"5644","L83130",1330784,154032.09885,5644,1
"5645","L83131",1678425,158664.67552,5645,1
"5646","L83134",448862,47283.84262,5646,1
"5647","L83136",773829,85292.81331,5647,1
"5648","L83137",789424,74543.73437,5648,1
"5649","L83138",699759,74896.13686,5649,1
"5650","L83139",668737,63855.31739,5650,1
"5651","L83143",407406,42270.24537,5651,1
"5652","L83144",312750,34432.4986,5652,1
"5653","L83145",503271,43638.83807,5653,1
"5654","L83146",328057,40443.18064,5654,1
"5655","L83147",1274990,123892.95815,5655,1
"5656","L83148",475447,50049.5526,5656,1
"5657","L83607",545395,70132.21001,5657,1
"5658","L83608",438597,47251.53104,5658,1
"5659","L83613",156101,21788.41932,5659,1
"5660","L83616",160440,19831.08444,5660,1
"5661","L83624",974694,93317.18818,5661,1
"5662","L83626",321991,33983.59591,5662,1
"5663","L83627",539407,58050.36735,5663,1
"5664","L83628",752031,64285.06513,5664,1
"5665","L83633",259187,26989.70394,5665,1
"5666","L83637",295165,32250.17604,5666,1
"5667","L83639",286371,34159.99506,5667,1
"5668","L83642",396018,31199.91612,5668,1
"5669","L83643",622535,50570.71686,5669,1
"5670","L83644",382393,40912.2677,5670,1
"5671","L83646",856979,91617.28935,5671,1
"5672","L83647",202890,28824.99231,5672,1
"5673","L83648",987952,115975.00001,5673,1
"5674","L83651",366036,38546.33893,5674,1
"5675","L83655",735776,70682.04749,5675,1
"5676","L83657",538278,65457.698,5676,1
"5677","L83658",212487,22768.17054,5677,1
"5678","L83663",570319,42267.4632,5678,1
"5679","L83664",295739,32469.39685,5679,1
"5680","L83666",452213,37256.03199,5680,1
"5681","L83673",172471,9344.2782,5681,1
"5682","L83679",64431,5664.34561,5682,1
"5683","L84001",1157972,96624.77482,5683,1
"5684","L84002",823495,108263.64205,5684,1
"5685","L84003",681062,87619.09027,5685,1
"5686","L84004",786100,93153.84298,5686,1
"5687","L84005",827930,95856.10059,5687,1
"5688","L84006",549724,71102.91824,5688,1
"5689","L84007",1048034,134338.45683,5689,1
"5690","L84008",922310,117170.34799,5690,1
"5691","L84009",1029337,134640.14787,5691,1
"5692","L84010",878682,108070.64211,5692,1
"5693","L84011",870743,115059.79119,5693,1
"5694","L84012",1026566,129095.36394,5694,1
"5695","L84013",915910,96253.93335,5695,1
"5696","L84014",863308,119145.79466,5696,1
"5697","L84015",1115146,140737.37677,5697,1
"5698","L84016",680774,80025.08675,5698,1
"5699","L84017",851498,102412.16671,5699,1
"5700","L84018",834674,90563.22223,5700,1
"5701","L84020",811264,107057.25268,5701,1
"5702","L84021",820443,101907.85613,5702,1
"5703","L84022",923526,116705.22683,5703,1
"5704","L84023",1494163,180857.2877,5704,1
"5705","L84024",673255,67929.25016,5705,1
"5706","L84025",561437,66208.9882,5706,1
"5707","L84026",1190863,135995.90932,5707,1
"5708","L84027",779387,85988.0666,5708,1
"5709","L84028",938287,99814.4945,5709,1
"5710","L84029",401352,47777.15836,5710,1
"5711","L84030",761108,77690.86901,5711,1
"5712","L84031",686543,81079.41246,5712,1
"5713","L84032",963355,116420.21014,5713,1
"5714","L84033",1251584,159278.46893,5714,1
"5715","L84034",1091881,142011.21237,5715,1
"5716","L84036",1047695,121812.04585,5716,1
"5717","L84037",1206385,133551.74313,5717,1
"5718","L84038",1070292,123837.17236,5718,1
"5719","L84039",664340,85499.60492,5719,1
"5720","L84040",1101239,142631.67956,5720,1
"5721","L84041",1121976,128199.97255,5721,1
"5722","L84042",767161,112439.92605,5722,1
"5723","L84043",560850,64629.82573,5723,1
"5724","L84044",510495,64246.23789,5724,1
"5725","L84045",815883,85565.84978,5725,1
"5726","L84046",822277,85211.40744,5726,1
"5727","L84047",1489380,184718.2864,5727,1
"5728","L84048",1165649,135670.90045,5728,1
